textid	text	target
85	Mashoko aburitswa ne sangano iri anoti Va Mombeyarara vaendeswa ku chipatara sezvo vakakuvara zvakaipisisa .	NOUN VERB NOUN NOUN DET VERB NOUN PROPN VERB ADP NOUN SCONJ VERB ADJ PUNCT
86	Sangano iri ratiwo Va Mombeyarara vaibvunzurudzwa ne vakavapamba nezve kuratidzira kurikuda kuitwa ne MDC uku .	NOUN DET VERB NOUN PROPN VERB CCONJ VERB ADP VERB AUX VERB ADP PROPN DET PUNCT
87	Mune imwe nyaya yakadai , sachigaro we MDC ku Mufakose , Va Blessing Kanotunga , vanotiwo vakapambwa pamba pavo husiku hwanezuro ne vanofungidzirwa kuti vasori vakavazvindikita zvakaomarara vasati vavasiya ku Chitungwiza .	ADP ADJ NOUN DET PUNCT NOUN ADP PROPN ADP PROPN PUNCT NOUN PROPN PROPN PUNCT VERB VERB NOUN NOUN NOUN PRON AUX VERB SCONJ NOUN VERB ADJ AUX VERB ADP PROPN PUNCT
88	Va Kanotunga vati kurohwa kwavaitwa kwatovasimbisa kuti vaenderere mberi ne kuratidzira .	NOUN PROPN VERB VERB VERB VERB DET VERB ADV ADP VERB PUNCT
89	Vachitaura pa dandemutande ravo re Twitter , munyori mu bazi rezve kuburitswa kwe mashoko , Va Nick Mangwana , vati havazive kuti ndiyani ari kupamba vanhu ne kuvarova asi vakati vari kuita izvi havasi kudivi re mutungamiri we nyika Va Emmerson Mnangagwa sezvo vasingadi mhirizhonga .	VERB ADP NOUN PRON ADP PROPN PUNCT NOUN ADP NOUN ADP VERB ADJ NOUN PUNCT NOUN PROPN PROPN PUNCT VERB VERB DET AUX AUX VERB NOUN CCONJ VERB SCONJ VERB AUX VERB DET AUX NOUN ADP NOUN ADJ NOUN NOUN PROPN PROPN SCONJ VERB NOUN PUNCT
90	Gurukota rinoona nezve kudzivirirwa kwe nyika , Amai Oppah Muchinguri Kashiri , vaudza Studio7 pa runhare kuti kuratidzira kunobvumirwa ne mutemo asi kunofanira kuitwa murunyararo .	NOUN ADJ ADP VERB ADP NOUN PUNCT NOUN PROPN PROPN PROPN PUNCT VERB PROPN NOUN NOUN DET VERB VERB NOUN NOUN SCONJ VERB VERB NOUN PUNCT
91	Vati mapazi anoona nezve kuchengetedzwa kwe mutemo achange achishanda zvakasimba kuona kuti mutemo hausi kutyorwa here uye zvivakwa zve hurumende pamwe ne midziyo yeve ruzhinji hazvisi kuputswa .	VERB NOUN ADJ ADP VERB ADJ NOUN AUX VERB ADJ VERB DET NOUN AUX VERB PRON CCONJ NOUN ADP NOUN CCONJ CCONJ NOUN ADP NOUN AUX VERB PUNCT
92	Mapurisa aswera achimisa ne kusecha motokari dzose dzange dzichipinda mu dhorobha .	NOUN VERB VERB SCONJ VERB NOUN DET VERB VERB NOUN NOUN PUNCT
93	Hatina kukwanisa kutaura ne mutauriri we mapurisa , Va Paul Nyathi , kuti tinzwe divi re mapurisa pa kupambwa ne kurohwa zvakaipisisa kwakaitwa vaviri ava , pamire mapurisa nezve kuratidzira kuri kuda kuitwa ne MDC uku pamwe ne kusechwa kwanga kuchiitwa motokari ne mabhazi .	AUX VERB VERB ADP NOUN ADP NOUN PUNCT NOUN PROPN PROPN PUNCT DET VERB NOUN ADJ NOUN ADP VERB CCONJ VERB ADJ VERB NOUN DET PUNCT VERB NOUN ADP VERB AUX AUX VERB ADV PROPN DET CCONJ SCONJ VERB PRON VERB NOUN CCONJ NOUN PUNCT
94	Va Nyathi vange vasiri kudaira nharembozha yavo .	NOUN PROPN AUX VERB VERB NOUN PRON PUNCT
95	Nemusi we Chishanu , nyika dzemu SADC dziri kutarisirwa kubatana ne Zimbabwe kuti dzikurudzire nyika dzakabudirira dzakaita se America , gungano re European Union nedzimwe kuti dzibvise zvirango zvakatemerwa vamwe vakuru ve nyika vachipoemerwa mhosva ye kutonga ne demo .	NOUN ADP NOUN PUNCT NOUN ADP PROPN AUX VERB VERB ADP PROPN DET VERB NOUN ADJ ADV ADP PROPN PUNCT NOUN ADP PROPN PROPN CCONJ DET VERB NOUN VERB DET NOUN ADJ NOUN VERB NOUN ADP VERB ADP NOUN PUNCT
96	Izvi zvakabuda muchisungo che SADC ku Tanzania muna Nyamavhuvhu we gore rino .	DET VERB NOUN ADP PROPN ADP PROPN ADP NOUN ADP NOUN DET PUNCT
97	Vhiki rino , Studio 7 ichange ichitarisa nyaya ye zvirango iyi kuti ndiyo here yapa kuti nyika iende ku mawere kana kuti kutadza kutungamira nyika ne huwori .	NOUN DET PUNCT PROPN NUM AUX VERB NOUN ADP NOUN DET DET AUX PRON VERB DET NOUN VERB ADP NOUN CCONJ CCONJ VERB VERB NOUN CCONJ NOUN PUNCT
98	Kwemakore akawanda nyika ye Zimbabwe ne America , nyika dziri musangano re European Union ne dzimwe zvagara zviri makara asionane ne nyaya ye zvirango .	ADV ADJ NOUN ADP PROPN CCONJ PROPN PUNCT NOUN VERB NOUN ADP PROPN PROPN CCONJ PRON VERB AUX VERB VERB ADP NOUN ADP NOUN PUNCT
99	Mutungamiri we nyika Va Emmerson Mnangagwa vakaudza musangano we United Nations General Assembly muna Gumiguru kuti zvirango izvi zvinofanira kubviswa .	NOUN ADP NOUN NOUN PROPN PROPN VERB NOUN ADP PROPN PROPN ADJ NOUN ADP PROPN DET NOUN DET AUX VERB PUNCT
100	Asi America inoti Zimbabwe inoziva zvinoda kuitwa nekudaro haifanire kungorova bembera sekutaura kwe mutevedzeri we gurukota rinoona nezve kudyidzana ne nyika dzemu Africa Va Mathew Harrington .	SCONJ PROPN VERB PROPN VERB VERB VERB ADV AUX VERB NOUN SCONJ ADJ NOUN ADP NOUN VERB ADP VERB ADP NOUN ADJ PROPN NOUN PROPN PROPN PUNCT
101	Ko zvirango zvinotemerwa zvaita sei chaizvo uye pane mhando dzakaita sei ?	ADP NOUN VERB VERB ADV PRON CCONJ AUX NOUN VERB DET PUNCT
102	Zvirango zviri paviri , zvimwe zvinogona kutemerwa ne nyika kune imwe nyika uye zvimwe zvichitemerwa ne sangano re mubatanidzwa nyika we nyika dze pasi rino , we United Nations .	NOUN AUX NUM PUNCT DET AUX VERB ADV NOUN ADP NOUN NOUN CCONJ DET VERB NOUN NOUN ADP NOUN NOUN ADP NOUN ADP NOUN DET PUNCT ADP PROPN PROPN PUNCT
103	Zimbabwe imwe ye nyika shoma pasi rino ine vanhu vasangana ne zvirango kutanga muna 1966 panguva ye Rhodesia uye makore ekuma 2000 nyika yawana kuzvitonga kuzere .	PROPN DET ADP NOUN ADJ NOUN DET AUX NOUN VERB ADP NOUN ADP ADP NUM ADP ADP PROPN CCONJ NOUN ADP NUM NOUN AUX VERB ADV PUNCT
104	Southern Rhodesia ndiyo nyika yakatanga kutemerwa zvirango ne United Nations .	PROPN PROPN AUX NOUN VERB VERB NOUN ADP PROPN PROPN PUNCT
105	Zvirango pasi pe United Nations zvinoiswa ne bazi re Security Council .	NOUN ADP ADP PROPN PROPN VERB ADP NOUN ADP PROPN NOUN PUNCT
106	Kanzuru iyi ine nyika gumi , asi shanu chete dzinoti China , Russia , France , Britain ne America ndidzo dzisingabude mu kanzuru iyi .	NOUN DET AUX NOUN NUM PUNCT SCONJ NUM ADV AUX PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN CCONJ PROPN AUX VERB ADP NOUN DET PUNCT
107	Zvirango zviri mu United Nations Charter muchikamu che chinomwe kana kuti Chapter VII uye zvinoshandiswa kana United Nations isingadi kutumira mauto .	NOUN AUX ADP PROPN PROPN NOUN NOUN ADJ NUM CCONJ ADP PROPN NUM CCONJ VERB ADV PROPN PROPN VERB VERB NOUN PUNCT
108	Kubva muna 1966 , Security Council yaita zvirango ku dzihurumende nemamwe masangano kanokwana makumi makumi matatu .	ADP ADP NUM PUNCT PROPN NOUN VERB NOUN ADP NOUN DET NOUN ADV NUM NUM NUM PUNCT
109	Izvi zvinosanganisira , Southern Rhodesia , South Africa , Yugoslavia kaviri , Haiti , Iraq kaviri , Angola , Rwanda , Sierra Leone , Somalia neEritrea kaviri , Ethiopia , Liberia katatu , DRC , C├┤te d'Ivoire , Sudan , Lebanon , DPRK , Iran , Libya kaviri , Guinea - Bissau , CAR , Yemen , South Sudan ne Mali .	DET VERB PUNCT PROPN PROPN PUNCT PROPN PROPN PUNCT PROPN NUM PUNCT PROPN PUNCT PROPN NUM PUNCT PROPN PUNCT PROPN PUNCT PROPN PROPN PUNCT PROPN CCONJ NUM PUNCT PROPN PUNCT PROPN NUM PUNCT PROPN PUNCT PROPN VERB PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN NUM PUNCT PROPN SYM PROPN PUNCT PROPN PUNCT PROPN PUNCT PROPN PROPN CCONJ PROPN PUNCT
110	Zvikwata zvinopfurikidza mwero zve ISIL kana kuti ISIS kana ( Da'esh ) , Al - Qaida ne Taliban zvakatemerwawo zvirango .	NOUN VERB NOUN ADP PROPN CCONJ CCONJ PROPN CCONJ PUNCT PROPN PUNCT PUNCT PROPN SYM PROPN CCONJ PROPN VERB NOUN PUNCT
111	Zvirango zve Security Council zvinoiswa zvichienderena ne zvinangwa zvakasiyana siyana .	NOUN ADP PROPN NOUN VERB VERB ADV NOUN ADJ ADJ PUNCT
112	Zvimwe zvinoiswa panyaya dze hupfumi ne kutengeserana , zvimwe pakuti nhubu dzisatengeserwe zvombo , kurambidza vamwe vatungamiri kufamba ne zvimwe .	DET VERB NOUN ADP NOUN CCONJ VERB PUNCT DET VERB NOUN VERB NOUN PUNCT VERB DET NOUN VERB CCONJ ADV PUNCT
113	Zvirango hazvingoiswe kuranga chete asi dzimwe nguva zvinoiswa kubatsira kuunza runyararo , kumisa nyaya dzekupidigura hurumende , kurwisa vanopfurikifdza mwero , uye kuchengeta kodzero dze vanhu .	NOUN AUX VERB ADV SCONJ DET NOUN VERB VERB VERB NOUN PUNCT VERB NOUN ADJ NOUN PUNCT VERB VERB NOUN PUNCT CCONJ VERB NOUN ADP NOUN PUNCT
114	Zvirango zve United Nations hazvingoiswe nje , asi kuti pane komiti inoona kuti zviri mugwara here kana kuti kwete uye kuti vanhu vanobviswa sei pa zvirango izvi .	NOUN ADP PROPN PROPN VERB ADV PUNCT SCONJ DET AUX NOUN VERB DET AUX NOUN ADV CCONJ DET ADV CCONJ DET NOUN VERB ADV ADP NOUN DET PUNCT
115	Rhodesia muna 1966 , iri pasi pevaive mutungamiri we hurumende Va Ian Douglas Smith yakatemerwa zvirango ne United Nations .	PROPN ADP NUM PUNCT DET NOUN AUX NOUN ADP NOUN NOUN PROPN PROPN PROPN VERB NOUN ADP PROPN PROPN PUNCT
116	Ko zvirango izvi zvakauya sei ?	INTJ NOUN DET VERB ADV PUNCT
117	Muzvinafundo Munyaradzi Munochivei vanotsanangura .	NOUN PROPN PROPN VERB PUNCT
118	Ko zvirango izvi zvainge zvakanangana nei ?	INTJ NOUN DET AUX VERB DET PUNCT
119	Muzvinafundo Munochivei vanotsanangura kuti muna 1966 , vaive mutungamiri we nyika ye Britain Va Harold Wilson vakapika kumusangano we Commonwealth ku Nigeria kuti hurumende ya Va Smith yaizodonha mukati me mavhiki kwete mwedzi .	NOUN PROPN VERB DET ADP NUM PUNCT AUX NOUN ADP NOUN ADP PROPN NOUN PROPN PROPN VERB NOUN ADP PROPN ADP NOUN DET NOUN ADP NOUN PROPN VERB ADP ADP NOUN ADV NOUN PUNCT
120	Asi izvi zvakava zviroto ?	SCONJ DET VERB NOUN PUNCT
121	Tabvunza Va Munochivei kuti sei zvakafamba kudaro .	VERB NOUN PROPN DET SCONJ VERB ADV PUNCT
122	Vanokokera sangano re Citizens Manifesto Va Brigs Bomba vanoti Rhodesia yakakwanisawo kugadzira zvimwe zvinhu kuti ipunyuke mukanwa me mapere .	NOUN NOUN ADP PROPN NOUN NOUN PROPN PROPN VERB PROPN VERB VERB DET NOUN DET VERB NOUN ADP NOUN PUNCT
123	Va Munochivei vanoti zvirango zvine zvazvakabatsira .	NOUN PROPN VERB NOUN AUX VERB PUNCT
124	Kunze kwe zvirango zve United Nations , nyika inogonawo kungotemerwa zvirango ne imwe .	ADJ ADP NOUN ADP PROPN PROPN PUNCT NOUN AUX VERB NOUN ADP ADV PUNCT
125	America ine nyika dzakawanda dzayakatemra zvirango dzinosanganisira Zimbabwe , North Korea , Cuba , Iran ne dzimwe .	PROPN AUX NOUN ADJ VERB NOUN SCONJ PROPN PUNCT PROPN PROPN PUNCT PROPN PUNCT PROPN CCONJ ADV PUNCT
126	Zimbabwe yakatemerwao zvirango ne nyika dzinodyidzana ne America dzinosanganisa Canada , New Zealand ne dziri mu gungano re EU .	PROPN VERB NOUN ADP NOUN ADJ ADP PROPN SCONJ PROPN PUNCT PROPN PROPN CCONJ AUX ADP NOUN ADP PROPN PUNCT
127	Muna 2003 , vaive mutungamiri we nyika ye America Va George Bush vakatemera vamwe vatungamiri ve nyika ye Zimbabwe zvirango ne nyaya ye kutyora kodzero dze vanhu .	ADP NUM PUNCT AUX NOUN ADP NOUN ADP PROPN NOUN PROPN PROPN VERB DET NOUN ADP NOUN ADP PROPN NOUN ADP NOUN ADP VERB NOUN ADP NOUN PUNCT
128	Asi vakuru ve hurumende vanoti izvi zvakaitwa nekuti vainge vatora minda kubva kuvachena kuendesa ku vatema .	SCONJ NOUN ADP NOUN VERB DET VERB SCONJ AUX VERB NOUN ADP ADP VERB ADP NOUN PUNCT
129	Parizvino pane vatungamiri mu hurumende ne mubato re Zanu - PF makumi masere ne mana uye makambani kunyanya mapurazi makore makumi mashanu ne matanhatu .	ADV AUX NOUN ADP NOUN CCONJ NOUN ADP PROPN SYM PROPN NUM NUM CCONJ NUM CCONJ NOUN ADV NOUN NOUN NUM NUM CCONJ NUM PUNCT
130	Izvi zvakatevera kudzikwa kwe mutemo we Zimbabwe Democracy and Economy Recovery Act kana kuti ZIDERA ne America muna 2001 .	DET VERB VERB ADP NOUN ADP PROPN PROPN CCONJ NOUN PROPN NOUN CCONJ DET PROPN ADP PROPN ADP NUM PUNCT
131	Muna 2018 , America yakavandudzawo mutemo we ZIDERA uyu .	ADP NUM PUNCT PROPN VERB NOUN ADP PROPN DET PUNCT
132	Va Harrington vanoti mutemo wakawandudzwa uyu unonyatsoburitsa pachena zvinoda kuitwa ne Zimbabwe uye zviri kwairi kufuka kana kuwarira .	NOUN PROPN VERB NOUN VERB DET VERB ADV VERB VERB ADP PROPN CCONJ AUX VERB ADJ CCONJ VERB PUNCT
133	America inoti iri kudawo kuti ose mauto anofungidzirwa kuti akapfura vanhu musi wa 1 Nyamavhuvhu gore rapera asungwe .	PROPN VERB AUX VERB DET DET NOUN VERB DET VERB NOUN NOUN ADP NUM PROPN NOUN ADJ VERB PUNCT
134	Kuratidza kuti haisi kudzora tsvimbo , yakabva yatemerawo zvirango vaitungamira mauto aya uye vave mumiriri we Zimbabwe ku Tanzania Va Brigadier General Anselem Sanyatwe .	VERB DET AUX VERB NOUN PUNCT AUX VERB NOUN VERB NOUN DET CCONJ AUX NOUN ADP PROPN ADP PROPN NOUN NOUN NOUN PROPN PROPN PUNCT
135	Asi munyori mu bazi rezve kuburitswa kwe mashoko Va Nick Mangwana vanoshora zvirango izvi .	SCONJ NOUN ADP NOUN ADP VERB ADP NOUN NOUN PROPN PROPN VERB NOUN DET PUNCT
136	Vaive munyori mukuru we United Nations Va Ban Ki Moon vakati sangano ravo haripindire pa nyaya dze zvirango zvakatemerwa ne nyika ku nyika vachiti zviri kunyika mbiri idzi kuti dziite sungawirirano .	AUX NOUN ADJ ADP PROPN PROPN NOUN PROPN PROPN PROPN VERB NOUN PRON VERB ADP NOUN ADP NOUN VERB ADV NOUN ADP NOUN VERB AUX NOUN NUM DET DET VERB NOUN PUNCT
137	Muna 2002 , sangano re European Union rakatemerawo vamwe vatungamiri ve hurumende ye Zimbabwe mazana maviri zvirango richivapomera mhosva yekutonga ne demo uye tsvimbo mugotsi kune vanopikisa ne kushungurudza vatori ve nhau .	ADP NUM PUNCT NOUN ADP PROPN PROPN VERB DET NOUN ADP NOUN ADP PROPN NUM NUM NOUN VERB NOUN VERB ADP NOUN CCONJ NOUN NOUN ADP VERB ADP VERB NOUN ADP NOUN PUNCT
138	Zvirango izvi zvinosanganisira kuti Zimbabwe isatengeserwe zvombo zve hondo uye kurambidza vamwe vatungamiri kushanyira nyika dzemu EU pamwe ne kutora hupfumi hwavo huri kunze .	NOUN DET VERB DET PROPN VERB NOUN ADP NOUN CCONJ VERB DET NOUN VERB NOUN ADP PROPN ADV CCONJ VERB NOUN PRON AUX ADJ PUNCT
139	Mumiriri we EU mu Zimbabwe Va Timo Olkkonen vanoti parizvino pazvirango pasara vaive mutungamiri we nyika Va Robert Mugabe vanotarisira kubviswa chero nguva , mudzimai wavo , Amai Grace Mugabe , kambani ye Zimbabwe Defence Industries uye Zimbabwe haibvumidzwe kutenga zvombo kunyika idzi .	NOUN ADP PROPN ADP PROPN NOUN PROPN PROPN VERB ADV NOUN ADV AUX NOUN ADP NOUN NOUN PROPN PROPN VERB VERB DET NOUN PUNCT NOUN PRON PUNCT NOUN PROPN PROPN PUNCT NOUN ADP PROPN ADJ NOUN CCONJ PROPN AUX VERB NOUN NOUN DET PUNCT
140	Vamwe vari pa zvirango havo asi vachiongororwa kwe makore mashanu mumwe mutevedzeri we mutungamiri we nyika Va Constantino Chiwenga , gurukota rezve kurima Va Perrence Shiri uye mukuru we mauto Va Philip Valerio Sibanda .	DET AUX ADP NOUN PRON SCONJ VERB ADP NOUN NUM PRON NOUN ADP NOUN ADP NOUN NOUN PROPN PROPN PUNCT NOUN ADP VERB NOUN PROPN PROPN CCONJ NOUN ADP NOUN NOUN PROPN PROPN PROPN PUNCT
141	Vatsigiri ve nhabvu vari kufara ne makwikwi e 2019 Africa Cup of Nations zvichitevera kuiswa kwe chikwata che Zimbabwe Warriors mugungano rine nyika ina dzinoti Egypt , Democratic Republic of Congo , ne Uganda , vachiti gungano iri rakapfava pane re makore apfuura .	NOUN ADP NOUN AUX VERB ADV NOUN ADP NUM PROPN NOUN ADP PROPN SCONJ VERB ADP NOUN ADP PROPN PROPN NOUN AUX NOUN NUM AUX PROPN PUNCT PROPN PROPN ADP PROPN PUNCT CCONJ PROPN PUNCT VERB NOUN DET VERB ADP ADP NOUN ADV PUNCT
142	Mumubatanidzwa ye zvikwata yakaitwa neve Confederation of Zimbabwe ne zvikwata izvi iri mu Group A , umo vatsigiri ve nhabvu mu nyika vanoti chikwata chavo chinobudamo zvisina kutamburira .	NOUN ADP NOUN VERB ADP PROPN ADP PROPN ADV NOUN DET AUX ADP NOUN PROPN PUNCT ADV NOUN ADP NOUN ADP NOUN VERB NOUN PRON VERB ADV VERB PUNCT
143	Zvikwata zviviri zvichapedza zviri pamusoro - soro mugungano iri , ne zvikwata zvina zvichapedza zviri pa chinhanho che chitatu zviri nani pa magungo ese matanhatu , ndizvo zvinoenderera mberi ne makwikwi aya .	NOUN NUM VERB AUX ADJ SYM ADJ NOUN DET PUNCT ADV NOUN NUM VERB AUX ADP NOUN ADP NUM AUX ADJ ADP NOUN DET NUM PUNCT AUX VERB ADV ADV NOUN DET PUNCT
144	Aimbove mubati we pembe mu Premier Soccer League , Va Sam Hamandawana , vanoti Zimbabwe ichabudirira mu Group A .	VERB NOUN ADP NOUN ADP PROPN PROPN NOUN PUNCT NOUN PROPN PROPN PUNCT VERB PROPN VERB ADP NOUN PROPN PUNCT
145	Va Shabani Muswera avo vaimbotambira Black Rhinos mu Super League vanotiwo vari kufara ne gungano raiswa Zimbabwe .	NOUN PROPN PROPN PRON VERB PROPN PROPN ADP PROPN NOUN VERB AUX VERB ADP NOUN VERB PROPN PUNCT
146	Mutambi we karati ane mukurumbira asi achitevera mutambo we nhabvu , Afonso Mukuche , anoti Egypt inonetsa kurova nenyaya ye vabati ve pembe asi vachiyambira ma Warriors kuti asadherere Uganda .	NOUN ADP NOUN AUX ADJ SCONJ VERB NOUN ADP NOUN PUNCT PROPN PROPN PUNCT VERB PROPN VERB VERB SCONJ ADP NOUN ADP NOUN SCONJ VERB ADP PROPN DET VERB PROPN PUNCT
147	Zimbabwe yaenda ku mafainari e Africa Cup of Nations katatu muna 2004 , 2006 , na 2017 asi panguva yese iyi ma Warriors anga achingobuditswa mu nharaunda yekutanga .	PROPN VERB ADP NOUN ADP PROPN NOUN ADP PROPN NUM ADP NUM PUNCT NUM PUNCT CCONJ NUM SCONJ NOUN DET DET NOUN PROPN AUX VERB ADP NOUN ADJ PUNCT
148	Asi Va Hamandawana vanoti iko zvino maWarriors anobudirira asi vachiti ivo kuti izvi zviitike , panoda gadziriro yakasimba .	SCONJ NOUN PROPN VERB ADV ADV PROPN VERB SCONJ VERB PRON DET DET VERB PUNCT VERB NOUN ADJ PUNCT
149	Makundano aya ari kutanga musi wa 21 Chikumi , Egypt ne Zimbabwe dzichivhura musangano we zvikwata makumi maviri ne zvina aya .	NOUN DET AUX VERB NOUN ADP NUM PROPN PUNCT PROPN CCONJ PROPN VERB NOUN ADP NOUN NUM NUM CCONJ NUM DET PUNCT
150	Varairidzi vemu Zimbabwe vakabatana ne Mugovera ne vamwe vashandi mukucherechedza zuva re varairidzi pasi rose , re World Teachers Day .	NOUN ADP PROPN VERB ADP NOUN CCONJ ADJ NOUN VERB NOUN ADP NOUN NOUN DET PUNCT ADP PROPN NOUN NOUN PUNCT
151	Hurongwa hwacherechedza zuva iri hwakarongwa ne sangano re Zimbabwe Labor Center .	NOUN VERB NOUN AUX VERB ADV NOUN ADP PROPN NOUN NOUN PUNCT
152	Mutungamiri we sangano re varairidzi ve ku maruwa , Va Obert Masaraure , vanoti vapinda mu hurukuro dzaitwa panguva iyo pasi rose ranga richicherechedza mabasa akanaka ari kuitwa pasi rose ne varairidzi .	NOUN ADP NOUN ADP NOUN ADP ADP NOUN PUNCT NOUN PROPN PROPN PUNCT VERB VERB ADP NOUN VERB NOUN DET NOUN DET AUX VERB NOUN ADJ AUX VERB NOUN DET ADV NOUN PUNCT
153	Va Masaraure vanoti vacherechedza zuva iri pa nguva iyo hupenyu hwe varairidzi huri parumananzombe sezvo varairidzi vari kutadza kurarama zvakanaka nepamusana pe mari shoma dzavari kutambiriswa se mihoro ne hurumende .	NOUN PROPN VERB VERB NOUN DET ADP NOUN DET NOUN ADP NOUN AUX NOUN SCONJ NOUN AUX VERB VERB ADJ SCONJ ADP NOUN ADJ AUX VERB ADV NOUN ADV NOUN PUNCT
154	Va Masaraure vanoti sangano ravo riri kupinda mukuratidzira nemusi wa 14 Gumiguru senzira ye kuudza hurumende kuti itore matanho anooneka mukugadzirisa mihoro ye vashandi .	NOUN PROPN VERB NOUN PRON AUX VERB VERB NOUN ADP NUM NOUN ADV ADP VERB NOUN DET VERB NOUN ADJ VERB NOUN ADP NOUN PUNCT
155	Bazi re United Nations , re UNESCO , rakatanga kucherechedza World Teachers Day zviri pa mutemo musi wa 5 Gumiguru , 1994 .	NOUN ADP PROPN PROPN PUNCT ADP PROPN PUNCT VERB VERB PROPN NOUN NOUN AUX ADV NOUN NOUN ADP NUM NOUN PUNCT NUM PUNCT
156	Bazi rinoona nezve kuburitswa kwe mashoko raburitsa mashoko pa dandemutande raro re Twitter kuti dutumupengo re mvura ne mhepo rinonzi Tropical Cyclone Idai rauraya vanhu makumi matatu ne mumwe kusvika parizvino ku Chipinge ne Chimanimani mudunhu re Manicaland .	NOUN ADJ ADP VERB ADP NOUN VERB NOUN ADP NOUN DET ADP PROPN DET NOUN ADP NOUN CCONJ NOUN VERB PROPN PROPN PROPN VERB NOUN NUM NUM CCONJ NUM ADV ADV ADP PROPN CCONJ PROPN NOUN ADP PROPN PUNCT
157	Vamwe vanhu vanodarika makumi masere havasi kuzivikanwa kuti vari kupi .	DET NOUN ADV NUM NUM AUX VERB DET AUX VERB PUNCT
158	Pane vanhu vashaya , vamwe vana ve chikoro vepa Charles Luwanga uye vakawanda ndeve pa Ngangu Township .	AUX NOUN VERB PUNCT DET NOUN ADP NOUN ADP PROPN PROPN CCONJ ADJ AUX ADP PROPN NOUN PUNCT
159	Vamwe vanhu kunyanya ku Chimanimani vanonzi vakamirira kununurwa kubva musvitsuwa zve mvura sezvo nzvimbo dzakawanda dzirisi kufambika .	DET NOUN SCONJ ADP PROPN VERB VERB VERB ADP NOUN ADP NOUN SCONJ NOUN ADJ AUX VERB PUNCT
160	Mazambuko akawanda atakurwa ukuowo ndege dze mauto dziri kutadza kubhuruka nekuda kwe dutumupengo iri .	NOUN ADJ VERB SCONJ NOUN ADP NOUN AUX VERB VERB SCONJ VERB NOUN DET PUNCT
161	Vakafanobata chigaro cha mudzviti ku Manicaland Va Wilson Bore vaudza Studio 7 kuti dzimba dzinodarika zana ne makumi mashanu ne maviri dzaputswa pa ngangu .	VERB NOUN ADP NOUN ADP PROPN NOUN PROPN PROPN VERB PROPN PROPN DET NOUN ADV NUM CCONJ NUM NUM CCONJ NUM VERB ADP NOUN PUNCT
162	Ku Chimanimani , vashandi ve Zimbabwe Consolidated Diamond Company ( ZCDC ) gumi ne vatatu vanonzi vari mu gomo vakamirira rubatsiro .	ADP PROPN PUNCT NOUN ADP PROPN PROPN NOUN NOUN PUNCT PROPN PUNCT NUM CCONJ NOUN VERB AUX ADP NOUN ADJ NOUN PUNCT
163	Ma Mutare munonzi mune mhuri makumi maviri dzaparadzirwawo dzimba ne dutumupengo iri .	ADP PROPN VERB AUX NOUN NUM NUM VERB NOUN ADV NOUN DET PUNCT
164	Dzimwe nzvimbo dzaparadzwa dziri pedyo ne Nedziwa ne Rusitu .	DET NOUN VERB AUX ADJ ADP PROPN CCONJ PROPN PUNCT
165	Mukuru we Civil Protection Unit kana kuti CPU Va Nathan Nkomo vanoti vari kuyedza napose pavanogona kununura vanhu vawirwa ne dambudziko iri .	NOUN ADP PROPN PROPN NOUN CCONJ CCONJ PROPN NOUN PROPN PROPN VERB AUX VERB ADV VERB VERB NOUN VERB ADV NOUN DET PUNCT
166	Zvichakadaro , mutungamiri we nyika Va Emmerson Mnangagwa avo vari kushanya ku nyika ye United Arab Emirates ku musangano wavati wakanangana ne kukwezva ve zvemabhizimisi ne kuyedza kuvaka hukama ne dzimwe nyika vatumira mashoko e nyaradzo kune mhuri dzine hama dzarasikirwa ne hupenyu .	ADV PUNCT NOUN ADP NOUN NOUN PROPN PROPN DET AUX VERB ADP NOUN ADP PROPN PROPN PROPN ADP NOUN VERB ADJ ADV VERB ADP NOUN SCONJ VERB VERB NOUN ADV DET NOUN VERB NOUN ADP NOUN ADP NOUN AUX NOUN VERB ADP NOUN PUNCT
167	Gurukota rinoona nezve mukati me nyika , Va Kazembe Kazembe , vakaramba nezuro kuti pane vanhu vari kuda kupidigura hurumende ne chisimba .	NOUN ADJ ADP ADJ ADP NOUN PUNCT NOUN PROPN PROPN PUNCT VERB ADV DET AUX NOUN AUX VERB VERB NOUN ADV NOUN PUNCT
168	Asi va Kazembe vakatora mukana uyu kuyambira vaimbove gurukota mu hurumende ya Va Robert Mugabe , Va Saviour Kasukuwere , avo vari mu hupoteri , pamwe ne mutevedzeri wa sachigaro we MDC Alliance , Va Job Sikhala , kuti vasafambe vachitaura mashoko e nhema .	SCONJ NOUN PROPN VERB NOUN DET VERB AUX NOUN ADP NOUN ADP NOUN PROPN PROPN PUNCT NOUN PROPN PROPN PUNCT DET AUX ADP NOUN PUNCT CCONJ CCONJ NOUN ADP NOUN ADP PROPN NOUN PUNCT NOUN PROPN PROPN PUNCT DET VERB VERB NOUN ADP NOUN PUNCT
169	Va Kazembe vakatiwo pane hurumende dze kunze dziri kukonzera kusagadzikana mu nyika .	NOUN PROPN VERB AUX NOUN ADP NOUN AUX VERB VERB ADP NOUN PUNCT
