text	target	condition
Innocent kwupụtara na ọ bụ anyaọkụ tinyere ya n’ agwa ọjọọ ahụ .	PROPN VERB CCONJ PRON VERB NOUN VERB PRON ADP NOUN ADJ DET PUNCT	ibo
Ọ kwakwara arịrị na ndị ha na ha kpara nkata aghụ enyebeghị ha ego nke ha tupu a nwụchịkọọ ha .	PRON VERB NOUN CCONJ DET PRON CCONJ PRON VERB NOUN DET VERB PRON NOUN DET PRON ADV PRON VERB PRON PUNCT	ibo
Ya mere , ha kpọkuru onyeisi ala bụ Buharị ka o chegharịa echiche azụ ma gbaa mbọ hụ na a tọhapụrụ ndị ahụ pụọ na amamikpe ọnwụ ahụ .	PRON VERB PUNCT PRON VERB NOUN NOUN VERB PROPN ADP PRON VERB NOUN NOUN CCONJ VERB NOUN VERB CCONJ PRON VERB PRON DET VERB ADP NOUN NOUN DET PUNCT	ibo
Ihe pụtakarịchara ihè na ọgbakọ ahụ bụ ịnabata imirikiti mmadụ ndị nọrọ n’ ebe ahụ kpebie ozigbo ma bata n’ otu ndọrọ ndọrọ APGA dịka ha tụlere nke ọma wee chọpụta n’ ezie na nke ahụ bụ ezinaụlọ ndị Igbo .	NOUN VERB NOUN ADP NOUN DET VERB VERB DET NOUN PRON VERB ADP NOUN DET VERB ADV CCONJ VERB ADP NOUN NOUN NOUN PROPN ADP PRON VERB DET ADJ VERB VERB ADP NOUN CCONJ PRON DET VERB NOUN DET PROPN PUNCT	ibo
O mere ka a mara na ohere ọrụ pere mpe mana ndị na- achọ ọrụ bụ imirikiti , ma sị na ọ bụ otu onye siri hazie onwe ya na ozi achọm ọrụ ya pụrụ ime ka a họrọ ma wee ya n’ ọrụ ahụ n’ ime ndị ọzọ tinyekwara akwụkwọ .	PRON VERB ADP PRON VERB CCONJ NOUN NOUN VERB NOUN ADP PRON AUX VERB NOUN VERB DET PUNCT CCONJ VERB CCONJ PRON VERB ADV NOUN VERB VERB NOUN PRON CCONJ NOUN NOUN NOUN PRON VERB VERB ADP PRON VERB CCONJ VERB PRON ADP NOUN DET ADP NOUN PRON ADJ VERB NOUN PUNCT	ibo
Mmemme nnabata ahụ bụkwa nke dọtara onyeisi ngalaba ọmụmụ ihe ahụ , bụ Ọkammụta F . C Agbọdike , ndị nkuzi ndị ọzọ , nke gụnyere Dọkịnta Rosemary Anazodo , Oriakụ Chndịebere Nebo na ọtụtụ ndị ọzọ .	NOUN NOUN DET VERB DET VERB NOUN NOUN NOUN NOUN DET PUNCT VERB NOUN PROPN PUNCT PROPN PROPN PUNCT DET NOUN PRON ADJ PUNCT PRON VERB NOUN PROPN PROPN PUNCT NOUN PROPN PROPN CCONJ DET PRON ADJ PUNCT	ibo
A nọkwazịrị na ya bụ mmemme wee too ndị ndu otu ahụ na Mahadum UNIZIK , nke gụnyere Nwaada Igboegwu Azọm osote onyeisi ; Izunna Okafọr ode akwụkwọ ; Ngwube Patrick odekọ ego ; Mụọdịmma Cynthia ojide ego na ndị ọrụ ha ndị ọzọ .	PRON VERB ADP VERB VERB NOUN VERB VERB DET NOUN NOUN DET ADP NOUN PROPN PUNCT PRON VERB NOUN PROPN PROPN NOUN NOUN PUNCT PROPN PROPN NOUN NOUN PUNCT PROPN PROPN NOUN NOUN PUNCT PROPN PROPN NOUN NOUN CCONJ DET NOUN PRON PRON ADJ PUNCT	ibo
Ozi e nwetara site n’ aka ezinaụlọ ha kwuru na Agaezichi na- enwebu mmekọ nwoke na nwanyị love affair’ , nke jịkọtara ya na nwanne nne ya .	NOUN PRON VERB ADP ADP NOUN NOUN PRON VERB CCONJ PROPN AUX VERB NOUN NOUN CCONJ NOUN NOUN NOUN PUNCT PRON VERB PRON CCONJ NOUN NOUN PRON PUNCT	ibo
Nwanyị ahụ nwụrụ anwụ ka e kwuru na o nwetere ha n’ ụlọ ka ha na- enwe mmekọ ma dọkwaa ha aka na nti ka ha hapụ imezi arụ mana nwa ya nwoke bụ Agaezichi dakporo ya ma tigbuo ya .	NOUN DET VERB PART ADP PRON VERB CCONJ PRON VERB PRON ADP NOUN ADP PRON AUX VERB NOUN CCONJ VERB PRON NOUN ADP NOUN ADP PRON VERB VERB NOUN ADP NOUN PRON NOUN VERB PROPN VERB PRON CCONJ VERB PRON PUNCT	ibo
Mgbe ha chọpụtara na nwanyị ahụ anwụọla , akụkọ kọrọ na mmadụ abụọ ahụ gbapụrụ mana aka ndị ntorobia kpaara Agaezichi ma hafee ya n’ aka ndị ọlụ agha bụ ndị nke bi n’ ogbe ahụ .	ADV PRON VERB CCONJ NOUN DET VERB PUNCT NOUN VERB CCONJ NOUN NUM DET VERB ADP NOUN DET NOUN VERB PROPN CCONJ VERB PRON ADP NOUN DET NOUN NOUN VERB PRON DET VERB ADP NOUN DET PUNCT	ibo
Otu onye ezinaụlọ ha ọzọ kọwakwara na oteela aka Agaezichi na nwanne nne ya ahụ ji enwe mmekọ ma kwukwaa na mgbe ọbụna nne ya gwara ya maka nke a , ọ na- eti nne ya ihe .	NUM NOUN NOUN PRON ADJ VERB CCONJ VERB NOUN PROPN CCONJ NOUN NOUN PRON DET VERB VERB NOUN CCONJ VERB CCONJ ADV DET NOUN PRON VERB PRON ADP PRON DET PUNCT PRON AUX VERB NOUN PRON NOUN PUNCT	ibo
Onye ọlụ agha nke achọghị ka a kpọọ aha ya kwuru na a hafeela onye ogbu ọchụ ahụ n’ aka ndị uweojii .	NOUN NOUN NOUN PRON VERB ADP PRON VERB NOUN PRON VERB CCONJ PRON VERB NOUN NOUN NOUN DET ADP NOUN DET NOUN PUNCT	ibo
N’ okwu ya ka e mechara mmemme iji malite nnyocha a n’ ọdụ ụgbọelu ahụ , onye isi otu APEX bụ Mazi Brahim Lakhlifi , kọwara na nnyocha a ga- enye aka ime ka ọdụ ụgbọelu a ruo ogo na nchekwa dịka mba ụwa si chọọ .	ADP NOUN PRON ADP PRON VERB NOUN VERB VERB NOUN DET ADP NOUN NOUN DET PUNCT NOUN NOUN NOUN PROPN VERB PROPN PROPN PROPN PUNCT VERB CCONJ NOUN DET AUX VERB NOUN VERB ADP NOUN NOUN DET VERB NOUN CCONJ NOUN ADP NOUN NOUN VERB VERB PUNCT	ibo
Dịka o siri kwu , nke a ga- enyere otu ACI’ aka n’ ịkwalite usoro nchekwa iji dabaa n’ usoro nke ndị International Civil Aviation Organisation’ .	ADP PRON VERB VERB PUNCT PRON DET AUX VERB NOUN PROPN NOUN ADP VERB NOUN NOUN VERB VERB ADP NOUN ADP DET ADJ ADJ NOUN NOUN PUNCT	ibo
“ N’ otu aka ahụkwa , ICAO ekwuola na tupu a ga- ewepụta ọdụ ụgbọelu ọbụna maka ituru ugo , na ọ ga- agaferiri usoro nnyocha ndị APEX . ”	PUNCT ADP NUM NOUN DET PUNCT PROPN VERB CCONJ ADV PRON AUX VERB NOUN NOUN DET ADP VERB NOUN PUNCT CCONJ PRON AUX VERB NOUN NOUN DET PROPN PUNCT PUNCT	ibo
Lakhlif kwukwara na ndị otu APEX bụ ndị gụnyere ndị si n’ ọdụ ụgbọelu dị iche iche n’ ụwa ga- anọ n’ ọlụ a ruo echi bụ Fraidee bụ mgbe ya bụ nnyocha ga- abịa n’ isi njedebe .	PROPN VERB CCONJ DET NOUN PROPN VERB PRON VERB PRON VERB ADP NOUN NOUN VERB ADJ ADJ ADP NOUN AUX VERB ADP NOUN DET VERB NOUN VERB PROPN VERB ADV PRON VERB NOUN AUX VERB ADP NOUN NOUN PUNCT	ibo
Madike kwuru na mbụ , na ọ bụ ụmụnwanyị bụ ndị Chukwu ji eje ozi na nzụkọ dị iche iche mana ugbua , a na- ahụzi ihe na ekwesighi na nzukọ kraisti site n’ otu a na- esizi eje ozi ahụ .	PROPN VERB CCONJ ADJ PUNCT CCONJ PRON VERB NOUN VERB PRON PROPN VERB VERB NOUN ADP NOUN VERB ADJ ADJ SCONJ ADV PUNCT PRON AUX VERB NOUN ADP VERB ADP NOUN NOUN ADP ADP NOUN PRON AUX VERB VERB NOUN DET PUNCT	ibo
“ Ụfọdụ ụmụnwanyị na ibe ha dị n’ iro , ezi mmekọrita adịzịghị n’ etiti ụmụnwanyị .	PUNCT DET NOUN CCONJ NOUN PRON VERB ADP NOUN PUNCT ADJ NOUN VERB ADP NOUN NOUN PUNCT	ibo
Nke a mere na ije ozi ahụ adịzịghi nfe ”	PRON DET VERB CCONJ VERB NOUN DET VERB NOUN PUNCT	ibo
Onye isi ụmụnwanyị na C . A . C Ifite Awka bụ Hannah U .	NOUN NOUN NOUN ADP PROPN PUNCT PROPN PUNCT PROPN PROPN PROPN VERB PROPN PROPN PUNCT	ibo
Mba gwara ụmụnwanyị ka ha laghachi azụ n’ ịgba mbọ , na ihe nile nke ha na- achọ dị n’ aka Chukwu ; na ọ ga- emere ha ihe nile ha na- achọ .	PROPN VERB NOUN ADP PRON VERB NOUN ADP VERB NOUN PUNCT ADP NOUN DET DET PRON AUX VERB VERB ADP NOUN PROPN PUNCT CCONJ PRON AUX VERB PRON NOUN DET PRON AUX VERB PUNCT	ibo
O jikwa ọtụtụ ebe dị iche iche n’ akwụkwọ nsọ gba ụmụnwanyị ume .	PRON VERB DET NOUN VERB ADJ ADJ ADP NOUN NOUN VERB NOUN NOUN PUNCT	ibo
Nwunye onye ọzụzụ atụrụ bụ Rev .	NOUN NOUN NOUN NOUN VERB NOUN PUNCT	ibo
Mrs’ Favour Ogechi Egeonu , sịrị na obi dị ya ụtọ nke ukwu ịhụ ihe nile ụmụnwanyị mere na mmemme ahụ ma gwa ndị na- ararụ ụra ka ha teta ma bilie gaara Chineke ọzi mgbe ha dị ndụ .	NOUN PROPN PROPN PROPN PUNCT VERB CCONJ NOUN VERB PRON NOUN DET ADJ VERB NOUN DET NOUN VERB ADP NOUN DET CCONJ VERB PRON AUX VERB NOUN ADP PRON VERB CCONJ VERB VERB PROPN NOUN ADV PRON VERB NOUN PUNCT	ibo
OFU òtù a maara dịka “ APGA Media Warriors ” etoola gọọmentị Anambra maka nkwa ahụ e kwere iji ụgbọala wee dochie anya ọkada n’ Awka nakwa Onitsha , bụ ebe o kwuru na ndị ahụ ji ọgba tum tum akpa ego agaghị agbazịkwa na ya malite n’ abalị nke mbụ n’ ọnwa Julayị afọ a .	NUM NOUN PRON VERB ADP PUNCT PROPN NOUN NOUN PUNCT VERB NOUN PROPN ADP NOUN DET PRON VERB VERB NOUN VERB VERB NOUN NOUN ADP PROPN CCONJ PROPN PUNCT VERB NOUN PRON VERB CCONJ PRON DET VERB NOUN NOUN NOUN VERB NOUN AUX VERB ADP PRON VERB ADP NOUN ADP ADJ ADP NOUN PROPN NOUN DET DET	ibo
Onyeisi ndị otù ahụ n’ ala anyị bụ Mazị Ayuba Wabba mere ka a mara nke a n’ Abụja , ma kwuoo hooha na nke a ewetala ọtụtụ ọjọọ na mpaghara na ngalaba dị iche iche n’ ala anyị , tinyekwuoro na ọ na- ebi ọnọdụ udo na ịdị n’ otu ala Nigeria aka ọjọọ .	NOUN DET NOUN DET ADP NOUN PRON VERB NOUN PROPN PROPN VERB ADP PRON VERB PRON DET ADP PROPN PUNCT CCONJ VERB ADV CCONJ PRON DET VERB DET ADJ ADP NOUN CCONJ NOUN VERB ADJ ADJ ADP NOUN PRON PUNCT VERB CCONJ PRON AUX VERB NOUN NOUN CCONJ VERB ADP NUM NOUN PROPN NOUN ADJ PUNCT	ibo
Nnukwu onye enyèmaka pụrụ iche nye aka na- achị steeti ahụ bụ Gọvanọ Willie Obianọ n’ ihe gbasaara ọlụ pụrụ iche na inweta akwụkwọ ikike e ji atụ akwụkwọ , bụ Dọkịnta Amaka Akudo mere ka a mara nke a n’ okwu ọ gwàrà ndị nta akụkọ n’ isi ụlọ ọlụ ya dị n’ Awka .	ADJ NOUN NOUN VERB ADJ VERB NOUN AUX VERB NOUN DET VERB NOUN PROPN PROPN ADP NOUN ADP NOUN VERB ADJ ADP VERB NOUN NOUN PRON VERB VERB NOUN PUNCT VERB NOUN PROPN PROPN VERB ADP PRON VERB PRON DET ADP NOUN PRON VERB DET NOUN NOUN ADP NOUN NOUN NOUN PRON VERB ADP PROPN PUNCT	ibo
Nwa amadi a kọwara na ihe tinyere ya n’ ọlụ oji egbe ezu ohi bụ maka na ya chọrọ inweta ego o ji alụ ụlọụka ya ,	NOUN NOUN DET VERB CCONJ NOUN VERB PRON ADP NOUN NOUN NOUN VERB NOUN VERB ADP ADP PRON VERB VERB NOUN PRON VERB VERB NOUN PRON PUNCT	ibo
N’ okwu ọ gwara ndị nta akụkọ , Nelson , onye ji ụmụ atọ kwuru si , “ Enwere m ọkpụkpọ oku ị bụ onye ụkọchukwu mana enweghị m ego iji bido ụka nke m .	ADP NOUN PRON VERB DET NOUN NOUN PUNCT PROPN PUNCT NOUN VERB NOUN NUM VERB VERB PUNCT PUNCT VERB PRON NOUN NOUN PRON VERB NOUN NOUN SCONJ VERB PRON NOUN VERB VERB NOUN DET PRON PUNCT	ibo
Enweela m ọkpụkpọ oku a ọtụtụ afọ mana ego adịghị iji mee ka ọ pụta ihe . ”	VERB PRON NOUN NOUN DET DET NOUN SCONJ NOUN VERB VERB VERB ADP PRON VERB NOUN PUNCT PUNCT	ibo
Iko ndị omekome a juru oge ndị uweojii nwetere ozi na ndị ohi bụ ndị nke na- anapụ ndị mmadụ ụgbọala ha n’ ike na steeti Ogun na- aga Lagos ire ụgbọala ndị ahụ .	VERB DET NOUN DET VERB NOUN DET NOUN VERB NOUN CCONJ DET NOUN VERB PRON DET AUX VERB DET NOUN NOUN PRON ADP NOUN ADP NOUN PROPN AUX VERB PROPN VERB NOUN PRON DET PUNCT	ibo
Nke mere ka ndị uweojii chebiri ha .	PRON VERB ADP DET NOUN VERB PRON PUNCT	ibo
A natara ndị ohi a otu moto Toyota , otu egbe ụmụaka toy gun na ọtụtụ sim’ kaadị .	PRON VERB DET NOUN DET NUM NOUN PROPN PUNCT NUM NOUN NOUN ADP NOUN CCONJ DET NOUN NOUN PUNCT	ibo
Onye isi ha bụ Nelson kwuru si : “ Alụọna m nwanyị , jide ụmụ atọ .	NOUN NOUN PRON VERB PROPN VERB VERB PUNCT PUNCT VERB PRON NOUN PUNCT VERB NOUN NUM PUNCT	ibo
Abụ m onye ọkwọ ụgbọala a maara aha ya .	VERB PRON NOUN NOUN NOUN PRON VERB NOUN PRON PUNCT	ibo
Nwunyem amaghị na m na- ezu ohi . ”	NOUN VERB CCONJ PRON AUX VERB NOUN PUNCT PUNCT	ibo
Dịka Augustine , onye nke si steeti Abịa siri kwu , “ Abụ m onye na- abụ abụ ụka gospel artiste .	ADP PROPN PUNCT NOUN DET VERB NOUN PROPN VERB VERB PUNCT PUNCT VERB PRON NOUN AUX VERB NOUN NOUN NOUN NOUN PUNCT	ibo
Ana m eme nke a n’ ogbakọ ekpere , agbamakwụkwọ na ọtụtụ ihe mmemme dị iche iche . ”	VERB PRON VERB PRON DET ADP NOUN NOUN PUNCT NOUN CCONJ DET NOUN NOUN VERB ADJ ADJ PUNCT PUNCT	ibo
Ozi ndị nta akụkọ nwetara na- akọwa na ndị oji egbe ahụ , mgbe ha gbuchara onye eze ahụ , buuru ozu ya pụọ mana e mechaara hụ ebe ha gbahapụrụ ya n’ okporo ụzọ awara awara sitere Orlu gaa Oweeri .	NOUN DET NOUN NOUN VERB AUX VERB CCONJ DET NOUN NOUN DET PUNCT ADV PRON VERB NOUN NOUN DET PUNCT VERB NOUN PRON VERB SCONJ PRON VERB VERB NOUN PRON VERB PRON ADP NOUN NOUN NOUN NOUN VERB PROPN VERB PROPN PUNCT	ibo
Dịka onye kwuru okwu siri kwuo , ndị ahụ zuuru aka bead nke onye eze ahụ , ihe o na- agba n’ aka , tinyekwara ekwentị ya .	ADP NOUN VERB NOUN VERB VERB PUNCT PRON DET VERB NOUN NOUN DET NOUN NOUN DET PUNCT NOUN PRON AUX VERB ADP NOUN PUNCT VERB NOUN PRON PUNCT	ibo
Onye obodo ahụ , onye nke kwuru na ọ hụrụ mgbe ya bụ mkpamkpa kpara , kwuru na ndị ahụ gbara eze ahụ egbe ugboro ugboro ma mechaa buru ozu ya tinye n’ ụgbọala ha wee zọpụ ije .	NOUN NOUN DET PUNCT NOUN DET VERB CCONJ PRON VERB ADV PRON VERB NOUN VERB PUNCT VERB CCONJ PRON DET VERB NOUN DET NOUN NOUN NOUN CCONJ VERB VERB NOUN PRON VERB ADP NOUN PRON VERB VERB NOUN PUNCT	ibo
Ozi e nwetara site n’ aka onye nkwupụta okwu ndị uwe ojii bụ Police Public Relations Officer’ Andrew Enwerem , kọwara na nke a bụ eziokwu ma kwuo na a nwụchikọọna mmadụ abụọ maka’ ọnwụ onye eze ahụ .	NOUN PRON VERB ADP ADP NOUN NOUN NOUN NOUN DET NOUN ADJ VERB NOUN NOUN NOUN NOUN PROPN PROPN PUNCT VERB CCONJ PRON DET VERB NOUN CCONJ VERB CCONJ PRON VERB NOUN NUM ADP NOUN NOUN NOUN DET PUNCT	ibo
DỊKA a sị na dike na ebube ya so aga , aka na- achị steeti Anambra bụ Gọvanọ Willie Obianọ abụrụla onye e nyere nnukwu nkwanye ugwu pụrụ ichè site n’ aka ụmụafọ ala Nigeria bi na Vienna nke mba Austria nakwa site n’ aka ụmụafọr Anambra niile bi na mba Austria ahụ .	ADP PRON VERB CCONJ NOUN CCONJ NOUN PRON VERB VERB PUNCT NOUN AUX VERB NOUN PROPN VERB NOUN PROPN PROPN VERB NOUN PRON VERB ADJ NOUN NOUN VERB ADJ ADP ADP NOUN NOUN NOUN PROPN VERB ADP PROPN ADP NOUN PROPN CCONJ ADP ADP NOUN NOUN PROPN DET VERB ADP NOUN PROPN DET PUNCT	ibo
N’ ajụjụ ọnụ a gbara ya , osote onyeisi otu ụlọ akwụkwọ ide mmiri ahụ metụtara , bụ Oriakụ Helen Ọhaemesi kwuru na ya bụ mwakpo ide mmiri na- achọzị ịbụ omenahọ n’ ihi na kwa ahọ ọbụla , ụdị ihe ahụ na- adakwasị ha .	ADP NOUN NOUN PRON VERB PRON PUNCT NOUN NOUN NOUN NOUN NOUN NOUN NOUN DET VERB PUNCT VERB NOUN PROPN PROPN VERB CCONJ PRON VERB NOUN NOUN NOUN AUX VERB VERB NOUN ADP ADP ADP DET NOUN DET PUNCT ADJ NOUN ADJ AUX VERB PRON PUNCT	ibo
kpọkuo ụmụafọ obodo ahụ ka ha kwụsị ịwụnye ahịhịa n’ ọwà mmiri , ma kpọkuziekwa gọọmenti steeti ahụ ka ọ gbatara ha ọsọ enyemaka n’ imemila ọnọdụ ahụ na idozi ihe ndị ide mmiri ahụ mebisigoro .	VERB NOUN NOUN DET ADP PRON VERB VERB NOUN ADP NOUN NOUN PUNCT CCONJ VERB NOUN NOUN DET ADP PRON VERB PRON NOUN NOUN ADP VERB NOUN DET CCONJ VERB NOUN DET NOUN NOUN DET VERB PUNCT	ibo
Nwunye aka na- achị steeti Anambra bụ oriakụ Eberechukwu Obianọ nyere ndụmọdụ a ma kpọọkwa oku ahụ na nnukwu mmemme ọgbakọ izugbe nke ụmụnwaanyị ụka Anglịcan na Dayọsiisi Awka , bụ nke e mere n’ ụlọ ụka St . Mark dị n’ Ụmụawụlụ n’ okpuru ọchịchị Awka Sawụtụ na steeti ahụ .	NOUN NOUN AUX VERB NOUN PROPN VERB NOUN PROPN PROPN VERB NOUN DET CCONJ VERB NOUN DET ADP ADJ NOUN NOUN NOUN ADP NOUN NOUN NOUN ADP NOUN PROPN PUNCT VERB DET PRON VERB ADP NOUN NOUN NOUN PUNCT PROPN VERB ADP PROPN ADP NOUN NOUN PROPN PROPN ADP NOUN DET PUNCT	ibo
Ihe pụtakarịchara ihe na mmemme ahụ bụ ịwa achịchị bekee e jiri merube ya , ịtụ mmamma , na abụ otuto dị iche iche a bụkuru Chineke .	NOUN VERB NOUN ADP NOUN DET VERB VERB NOUN NOUN PRON VERB VERB PRON PUNCT VERB NOUN PUNCT CCONJ NOUN NOUN VERB ADJ ADP PRON VERB PROPN PUNCT	ibo
Onye ụkọchukwu na okwuchukwu na okwu ndumodu o nyere ụmụ Mama Caroline sịrị ha hichaa anya ha , ma kasie obi n’ ihi na ọ dị ndị amaghị nne ha .	NOUN NOUN ADP NOUN CCONJ NOUN NOUN PRON VERB NOUN NOUN PROPN VERB PRON VERB NOUN PRON PUNCT CCONJ VERB NOUN ADP ADP ADP PRON VERB PRON VERB NOUN PRON PUNCT	ibo
Mummy Benin’ , bụ aha e jiri mara ya bụ nọọ onye gụrụ akwụkwọ nke ọma , lụkwa ọlụ ya nke ọma ma zụkwa ụmụ ya nke ọma .	NOUN PROPN PUNCT VERB NOUN PRON VERB VERB PRON VERB DET NOUN VERB NOUN DET ADJ PUNCT VERB NOUN PRON DET ADJ CCONJ VERB NOUN PRON DET ADJ PUNCT	ibo
Nwa ya nwoke bụ Barr’ Reginald Obumse kọwapụtara ịgba mbo nne ha na ịdị uchu ya mana ụlọ , mana ụlọ ụka .	NOUN PRON NOUN VERB NOUN PROPN PROPN VERB VERB NOUN NOUN PRON CCONJ VERB NOUN PRON SCONJ NOUN PUNCT SCONJ NOUN NOUN PUNCT	ibo
Nwa ya nwoke , Reginald gosiri ịgba mbọ nne ya site na ịsị ka- ewere ego enyere na onyinye wega n’ otu nne ya so na ya n’ ụlọ ụka .	NOUN PRON NOUN PUNCT PROPN VERB VERB NOUN NOUN PRON ADP ADP VERB ADP VERB NOUN VERB ADP NOUN VERB ADP NOUN NOUN PRON VERB ADP PRON ADP NOUN NOUN PUNCT	ibo
Ha kwara arịrị a n’ igosipụta obi mwute ha banyere otu ndị ọchịchị obodo ahụ si tie iwu na onye ọbụla onye nke ya nwụrụ ga- akwụrịrị ego dị otu nde Naịra dịka ụtụ akwamozu tupuu ọ malite ịkwa ya bụ ozu .	PRON VERB NOUN DET ADP VERB NOUN NOUN PRON ADP ADV DET NOUN NOUN DET VERB VERB NOUN CCONJ NOUN DET NOUN DET PRON VERB AUX VERB NOUN VERB NUM NUM NOUN ADP NOUN NOUN ADV PRON VERB VERB PRON VERB NOUN PUNCT	ibo
Ha mekwara ka a mara na otu ihe ahụ metụrakwara ndị na- achọ ịrụ ụlọ ebe obibi ha , n’ ihi na tupuu mmadụ ọbụla arụọ ụlọ n’ obodo ahụ , ọ ga- ebugodu ụzọ ga kwụọ ndị ọchịchị obodo ahụ otu nde Naịra , tupuu ọrụ ewee malite .	PRON VERB ADP PRON VERB CCONJ NUM NOUN DET VERB PRON AUX VERB VERB NOUN NOUN NOUN PRON PUNCT ADP ADP ADP ADV NOUN DET VERB NOUN ADP NOUN DET PUNCT PRON AUX VERB NOUN VERB VERB DET NOUN NOUN DET NUM NUM NOUN PUNCT ADV NOUN VERB VERB PUNCT	ibo
Ha kpọkuzịrị gọọmenti steeti Anambra n’ okpuru ndu Gọvanọ Willie Obianọ ka ọ gbatara ha ọsọ enyemaka ma memilaa npụ na aghụghọ ahụ kpamkpam .	PRON VERB NOUN NOUN PROPN ADP NOUN NOUN NOUN PROPN PROPN ADP PRON VERB PRON NOUN NOUN CCONJ VERB NOUN CCONJ NOUN DET ADV PUNCT	ibo
O toro Chineke nna , ma keleekwa Gọvanọ Willie Obianọ , onye nyere ya ohere ahụ ma nyekwa ya ezi ọnọdụ dị larịị ka o mee ntụnye nke ya n’ iji ọgụgụ isi na ọnatarachi o nwere jeere steeti ahụ ozi , ya na ala Nigeria n’ izugbe .	PRON VERB PROPN NOUN PUNCT CCONJ VERB NOUN PROPN PROPN PUNCT NOUN VERB PRON NOUN DET CCONJ VERB PRON ADJ NOUN VERB ADJ ADP PRON VERB NOUN ADP PRON ADP VERB NOUN NOUN CCONJ NOUN PRON VERB VERB NOUN DET NOUN PUNCT PRON ADP NOUN PROPN ADP NOUN PUNCT	ibo
O mekwara ka a mara na e wezuga ibipụta akwụkwọ akụkọ na ọrụ mgbasa ozi , na ụlọ ọrụ ahụ na- abagidezịkwa n’ amụmà ịchịkọlọta ụmụ na- eto eto , ịnụcha ha na inye ha nkuzi , iji mee ka ọnatarachi ha wee pụtawaga ìhè ma bakwa uru n’ obodo , bụkwa nke mịtagoro ọtụtụ ezi mkpụrụ .	PRON VERB ADP PRON VERB CCONJ PRON VERB VERB NOUN NOUN CCONJ NOUN NOUN NOUN PUNCT ADP NOUN NOUN DET AUX VERB ADP NOUN VERB NOUN AUX VERB PART PUNCT VERB PRON CCONJ VERB PRON NOUN PUNCT VERB VERB ADP NOUN PRON VERB VERB NOUN CCONJ VERB NOUN ADP NOUN PUNCT VERB DET VERB DET ADJ NOUN PUNCT	ibo
N’ okwu ha n’ iche n’ iche na mmemme ahụ , bụ nke ndị otu a kpọrọ National Light Art House nọrọ na ya wee mee ọtụtụ ihe ngosi dị iche iche ;	ADP NOUN PRON ADP ADJ ADP ADJ ADP NOUN DET PUNCT VERB PRON DET NOUN PRON VERB ADJ NOUN NOUN NOUN VERB ADP PRON VERB VERB DET NOUN NOUN VERB ADJ ADJ PUNCT	ibo
Ha ji ohere ahụ lebakwa anya n’ obere nghọtahi ahụ dapụtara n’ etiti steeti Anambra na steeti Ebonyi banyere okporo ụzọ Abakaliki ahụ dị n’ Awka , bụkwa nke ha kwuru na ọ bụghị ihe rijuru afọ .	PRON VERB NOUN DET VERB NOUN ADP ADJ NOUN DET VERB ADP NOUN NOUN PROPN CCONJ NOUN PROPN ADP NOUN NOUN PROPN DET VERB ADP PROPN PUNCT VERB PRON PRON VERB CCONJ PRON VERB NOUN VERB NOUN PUNCT	ibo
Ha nọkwazịrị n’ ọgbakọ ahụ wee kasie gọvanọ steeti Plateau obì banyere ihe anyammiri ahụ dakwasịrị steeti ahụ nso nso a .	SCONJ VERB ADP NOUN DET VERB VERB NOUN NOUN PROPN NOUN ADP NOUN NOUN DET VERB NOUN DET ADV ADV DET PUNCT	ibo
Ọgbakọ ahụ dọtara ndị gọvanọ steeti ise mejupụtara Ndịda- Ọwụwa anyanwụ ala anyị , beere sọ gọvanọ steeti Imo , bụ onye eziteghị onye nnọchi anya ọbụla ma ya fọdụzie ịbịa n’ onwe ya .	NOUN DET VERB DET NOUN NOUN VERB VERB NOUN NOUN NOUN NOUN PRON PUNCT ADP ADP NOUN NOUN PROPN PUNCT VERB NOUN VERB NOUN NOUN NOUN DET CCONJ PRON VERB VERB ADP NOUN PRON PUNCT	ibo
Rev Fr’ Christopher Chukwudiebere Azolibe bụ onye Isuofia , ọ nwuru ka ọnwa Jun dị na mkpụrụbọchị iri , ebe Rev Fr Hycinth Belonwu Okonkwo bụ onye Aguluezechukwu , ọ nwụrụ ka ọnwa Jun dị na mkpụrụbọchị iri abụọ na abụọ .	NOUN NOUN PROPN PROPN PROPN VERB NOUN PROPN PUNCT PRON VERB ADP NOUN PROPN VERB ADP NOUN NUM PUNCT NOUN NOUN NOUN PROPN PROPN PROPN VERB NOUN PROPN PUNCT PRON VERB ADP NOUN PROPN VERB ADP NOUN NUM NUM CCONJ NUM PUNCT	ibo
Ha abụọ bụcha ndị okpuru ọchịchị Aguata na steeti Anambra .	PRON NUM VERB ADP NOUN NOUN PROPN ADP NOUN PROPN PUNCT	ibo
N’ okwuchukwu , Rev Fr . Benard Anaebuna tokwara ndị ụkọchukwu abụọ a lara mmụọ maka ọlụ ọma ha ma dụkwaa ndị ụka ọdụ ka ha na- akwado mgbe nile maka ọnwụ site n’ ịgbaghara mmehie ọsọ ya na imezi ihe ndị ha mebiri emebi .	ADP NOUN PUNCT NOUN NOUN PUNCT PROPN PROPN VERB DET NOUN NUM DET VERB NOUN ADP NOUN ADJ PRON CCONJ VERB DET NOUN NOUN ADP PRON AUX VERB NOUN DET ADP NOUN ADP ADP VERB NOUN NOUN PRON CCONJ VERB NOUN PRON PRON VERB PART PUNCT	ibo
