textid	text	target
82	Kuri ubu mu Karere ka Huye Abajyanama b ' Ubuzima bari gusura ingo zose bareba niba hari ufite ibimenyetso bya Covid - 19 kugira ngo yisuzumishe amemye uko ahagaze .	ADP ADV ADP NOUN PRON PROPN NOUN PRON PUNCT NOUN VERB VERB NOUN PRON VERB SCONJ VERB VERB NOUN PRON PROPN PUNCT NUM VERB SCONJ VERB VERB PRON VERB PUNCT
83	Hafashwe umwanzuro ko urugo rubonetsemo uwanduye , abarubamo bose basabwa kwishyira mu kato kugeza igihe bisuzumishirije .	VERB NOUN SCONJ NOUN VERB NOUN PUNCT VERB PRON VERB VERB ADP NOUN VERB NOUN VERB PUNCT
84	Abarwariye mu ngo basabwe gukomeza gukurikiza amabwiriza bahawe na muganga , ubuyobozi bubizeza ko abafite ubushobozi budahagije bwo kubaho buzajya bubunganira .	VERB ADP NOUN VERB VERB VERB NOUN VERB CCONJ NOUN PUNCT NOUN VERB SCONJ VERB NOUN VERB PRON VERB VERB VERB PUNCT
85	Abaturage bo mu Karere ka Huye babwiye IGIHE ko biyemeje gufatanya n ' ubuyoboz guhashya Covid - 19 kuko ari icyorezo cyica kandi io hafashwe ingamba zibagiraho ingaruka mbi .	NOUN PRON ADP NOUN PRON PROPN VERB PROPN SCONJ VERB VERB CCONJ PUNCT NOUN VERB PROPN PUNCT NUM SCONJ VERB NOUN VERB CCONJ PRON VERB NOUN VERB NOUN ADJ PUNCT
86	Mukamana Chantal ati """" Twabigize ibyacu kuko iki cyorezo gikomeje kwica abantu benshi .	PROPN PROPN VERB PUNCT VERB PRON SCONJ PRON NOUN VERB VERB NOUN ADJ PUNCT
87	Ubu ntitugikora buri munsi kubera ingamba zafashwe kandi nkatwe ducuruuza tubihomberamo .	ADV VERB PRON NOUN SCONJ NOUN VERB CCONJ PRON VERB VERB PUNCT
88	Icyo tugomba gukora ni ugukomeza kubabiriza amabwiriza kugira ngo dutsinde Covid - 19 noneho ubuzima bwongere gukomeza nk ' uko byari bisanzwe mbere . """"	PRON VERB VERB VERB NOUN VERB NOUN VERB SCONJ VERB PROPN PUNCT NUM ADV NOUN VERB VERB CCONJ PUNCT PRON VERB VERB ADV PUNCT PUNCT
89	Kugeza ubu Umurenge wa Tumba mu Karere ka Huye ni wo ufite abanduye Covid - 19 kuko mu bagera ku 127 abagera kuri 70 ari abawutuyemo .	VERB ADV NOUN PRON PROPN ADP NOUN PRON PROPN VERB PRON VERB VERB PROPN PUNCT NUM SCONJ ADP VERB ADP NUM VERB ADP NUM VERB VERB PUNCT
90	Huye : Abakobwa babiri bacucuye umugabo bamusindishije .	PROPN PUNCT NOUN PRON VERB NOUN VERB PUNCT
91	Abafashwe ni umukobwa w ' imyaka 24 , uwa 21 n ' umusore w ' imyaka 27 bafashwe nyuma yo gucyekwaho kwiba amafaranga y ' u Rwanda ibihumbi 300 . 000 kuri telefoni umugabo w ' imyaka 40 .	VERB VERB NOUN PRON PUNCT NOUN NUM PUNCT PRON NUM CCONJ PUNCT NOUN PRON PUNCT NOUN NUM VERB ADV PRON VERB VERB NOUN PRON PUNCT DET PROPN NOUN NUM PUNCT NUM ADP NOUN NOUN PRON PUNCT NOUN NUM PUNCT
92	Umuvugizi wa Polisi mu Ntara y ' Amajyepfo , SP Theobald Kanamugire , yavuze ko abo bantu bacyekwaho icyaha cy ' ubujura Polisi yabafashe biturutse ku bufatanye n ' abaturage .	NOUN PRON NOUN ADP NOUN PRON PUNCT NOUN PUNCT NOUN PROPN PROPN PUNCT VERB SCONJ PRON NOUN VERB NOUN PRON PUNCT NOUN NOUN VERB VERB ADP NOUN CCONJ PUNCT NOUN PUNCT
93	Ati """" Tariki ya 24 Kamena [ uwo mugabo ] yagiye mu kabari kakoraga mu buryo butemewe kuko utubari tutemewe muri iki gihe cya COVID - 19 .	VERB PUNCT NOUN PRON NUM PROPN PUNCT PRON NOUN PUNCT VERB ADP NOUN VERB ADP NOUN VERB SCONJ NOUN VERB ADP PRON NOUN PRON PROPN PUNCT NUM PUNCT
94	Yasanzemo bariya bakobwa babiri basanzwe bagakoramo yaka inzoga zidasembuye ariko bo bamuha inzoga yitwa Bazooka Coffee bamubwira ko idasindisha akomeje kuyinywa aza gusinda . """"	VERB PRON NOUN PRON VERB VERB VERB NOUN VERB SCONJ PRON VERB NOUN VERB PROPN PROPN VERB SCONJ VERB VERB VERB VERB VERB PUNCT PUNCT
95	SP Kanamugire akomeza avuga ko uwo mugabo amaze gusinda abakobwa bamusabye kwishyura ababwira ko amafaranga ari kuri telefoni mu gihe ari kubishyura umwe abona umubare w ' ibanga batangira kumwiba amafaranga yari ariho .	NOUN PROPN VERB VERB SCONJ PRON NOUN VERB VERB NOUN VERB VERB VERB SCONJ NOUN VERB ADP NOUN ADP NOUN VERB VERB PRON VERB NOUN PRON PUNCT NOUN VERB VERB NOUN VERB VERB PUNCT
96	Ati """" Yabanje kumwiba telefoni kuko yari yamaze kumenya umubare w ' ibanga , yibyeho ibihumbi 50 Frw ahita aha wa mubare w ' ibanga mugenzi we na we akuraho ibihumbi 15 Frw . """"	VERB PUNCT VERB VERB NOUN SCONJ VERB VERB VERB NOUN PRON PUNCT NOUN PUNCT VERB NOUN NUM SYM VERB VERB PRON NOUN PRON PUNCT NOUN NOUN PRON CCONJ PRON VERB NOUN NUM SYM PUNCT PUNCT
97	Muri iryo joro haje umusore agiye kunywera muri ako kabari na we ahabwa umubare w ' ibanga .	ADP PRON NOUN VERB NOUN VERB VERB ADP PRON NOUN CCONJ PRON VERB NOUN PRON PUNCT NOUN PUNCT
98	Yahise amwiba kuri iyo telefoni ibihumbi 160 .	VERB VERB ADP PRON NOUN NOUN NUM PUNCT
99	Abakekwa bavuga ko amafaranga bavanye kuri telefoni ari ibihumbi 264 . 500 Frw mu gihe nyirayo we avuga ko hariho ibihumbi 300 . """"	VERB VERB SCONJ NOUN VERB ADP NOUN VERB NOUN NUM PUNCT NUM SYM ADP NOUN NOUN PRON VERB SCONJ VERB NOUN NUM PUNCT PUNCT
100	SP Kanamugire yavuze ko muri iryo joro yahise yimuka ajya kunywera mu kandi kabari .	NOUN PROPN VERB SCONJ ADP PRON NOUN VERB VERB VERB VERB ADP PRON NOUN PUNCT
101	Nyuma mu gitondo tariki ya 25 Kamena uwo mugabo akimara kubona ko yibwe amafaranga ye yahise ajya gutanga amakuru kuri Polisi , ba bantu bamaze kumenya ko yabivuze bahita batoroka ariko Polisi ikomeza kubashakisha ifatanyije n ' abaturage bafatwa ku mugoroba wo kuri uyu wa Kabiri tariki ya 06 Nyakanga .	ADV ADP NOUN NOUN PRON NUM PROPN PRON NOUN VERB VERB SCONJ VERB NOUN PRON VERB VERB VERB NOUN ADP NOUN PUNCT PRON NOUN VERB VERB SCONJ VERB VERB VERB SCONJ NOUN VERB VERB VERB CCONJ PUNCT NOUN VERB ADP NOUN PRON ADP PRON PRON PRON NOUN PRON NUM PROPN PUNCT
102	Umuvugizi wa Polisi mu Ntara y ' Amajyepfo yaburiye abararikira iby ' abandi bakabitwara bakoresheje uburyo ubwo ari bwo bwose .	NOUN PRON NOUN ADP NOUN PRON PUNCT NOUN VERB VERB PRON PUNCT PRON VERB VERB NOUN PRON VERB PRON PRON PUNCT
103	Ati """" Abantu bazi ko bashinzwe kwakira umuntu bakamuha serivisi nk ' uko bikwiye bo bagahitamo no kumwambura ibye bibwira ko ahari uwo babikoreye atabimenya bashatse babicikaho burundu kuko ntibizabahira .	VERB PUNCT NOUN VERB SCONJ VERB VERB NOUN VERB NOUN CCONJ PUNCT PRON VERB PRON VERB CCONJ VERB PRON VERB SCONJ VERB PRON VERB VERB VERB VERB ADV SCONJ VERB PUNCT
104	Abantu bakwiye gukora bagashaka ibyabo mu mucyo batambuye cyangwa ngo bararikire iby ' abandi . """"	NOUN VERB VERB VERB PRON ADP NOUN VERB CCONJ SCONJ VERB PRON PUNCT PRON PUNCT PUNCT
105	Yanibukije kandi abantu ko amabwiriza yo kurwanya Covid - 19 agomba kubahirizwa na buri wese harimo no kumenya ko utabari dufunze .	VERB CCONJ NOUN SCONJ NOUN PRON VERB PROPN PUNCT NUM VERB VERB CCONJ PRON PRON VERB CCONJ VERB SCONJ VERB VERB PUNCT
106	Nzabarushimana akabari ke karafungwa acibwe n ' amande kuko yarenze ku mabwiriza yo kwirinda COVID - 19 . Ni mu gihe aba batatu bafashwe bashyikirizwa Urwego rw ' Igihugu rw ' ubugenzacyaha ( RIB ) rukorera kuri Sitasiyo ya Polisi ya Huye .	PROPN NOUN PRON VERB VERB CCONJ PUNCT NOUN SCONJ VERB ADP NOUN PRON VERB PROPN PUNCT NUM PUNCT VERB ADP NOUN PRON PRON VERB VERB NOUN PRON PUNCT NOUN PRON PUNCT NOUN PUNCT PROPN PUNCT VERB ADP NOUN PRON NOUN PRON PROPN PUNCT
107	Itegeko nº 68 / 2018 ryo ku wa 30 / 08 / 2018 riteganya ibyaha n ' ibihano muri rusange Ingingo ya 166 ivuga ko Umuntu wese uhamijwe n ' urukiko icyaha cyo kwiba , ahanishwa igifungo kitari munsi y ' umwaka umwe ( 1 ) ariko kitarenze imyaka ibiri ( 2 ) ,	NOUN SYM NUM PUNCT NUM PRON ADP PRON NUM PUNCT NUM PUNCT NUM VERB NOUN CCONJ PUNCT NOUN ADP NOUN NOUN PRON NUM VERB SCONJ NOUN PRON VERB CCONJ PUNCT NOUN NOUN PRON VERB PUNCT VERB NOUN VERB ADV PRON PUNCT NOUN PRON PUNCT NUM PUNCT SCONJ VERB NOUN PRON PUNCT NUM PUNCT PUNCT
108	ihazabu y ' amafaranga y ' u Rwanda atari munsi ya miliyoni imwe ( 1 . 000 . 000 FRW ) ariko atarenze miliyoni ebyiri ( 2 . 000 . 000 FRW ) , imirimo y ' inyungu rusange mu gihe cy ' amezi atandatu ( 6 ) cyangwa kimwe gusa muri ibyo bihano .	NOUN PRON PUNCT NOUN PRON PUNCT DET PROPN VERB ADV PRON NOUN PRON PUNCT NUM PUNCT NUM PUNCT NUM SYM PUNCT SCONJ VERB NOUN PRON PUNCT NUM PUNCT NUM PUNCT NUM SYM PUNCT PUNCT NOUN PRON PUNCT NOUN ADJ ADP NOUN PRON PUNCT NOUN PRON PUNCT NUM PUNCT CCONJ PRON ADV ADP PRON NOUN PUNCT
109	Polisi y ' u Rwanda ikorera mu Karere ka Huye mu Murenge wa Huye ku bufatanye n ' abaturage bafashe abantu batatu bari bamaze ibyumweru bibiri bashakishwa bacyekwaho kwiba umuturage amafaranga nyuma yo kumusindisha .	NOUN PRON PUNCT DET PROPN VERB ADP NOUN PRON PROPN ADP NOUN PRON PROPN ADP NOUN CCONJ PUNCT NOUN VERB NOUN PRON VERB VERB NOUN PRON VERB VERB VERB NOUN NOUN ADV PRON VERB PUNCT
110	Tariki 08 Nyakanga ni umunsi w ' ijana na mirongo cyenda mu minsi igize umwaka , hasigaye iminsi ijana na mirongo irindwi n ' umunani .	NOUN NUM PROPN VERB NOUN PRON PUNCT NOUN CCONJ NOUN NOUN ADP NOUN VERB NOUN PUNCT VERB NOUN NOUN CCONJ NOUN ADJ CCONJ PUNCT NOUN PUNCT
111	Dore bimwe mu byaranze uyu munsi	VERB PRON ADP VERB PRON NOUN
112	1099 : Mu ntambara ya mbere y ' amadini , izwi nka Crusade ingabo z """" Abakirisitu bagera ku bihumbi cumi na bitanu bakoze imyigaragambyo yo kwiyicisha inzara hafi ya Yeruzalemu , biturutse ku Bayisilamu bari babagose .	NUM PUNCT ADP NOUN PRON PRON PRON PUNCT NOUN PUNCT VERB PRON PROPN NOUN PRON PUNCT NOUN VERB ADP NOUN NOUN CCONJ PRON VERB NOUN PRON VERB NOUN ADV PRON PROPN PUNCT VERB ADP NOUN VERB VERB PUNCT
113	1497 : Umushakashatsi Vasco da Gama , ukomoka mu gihugu cya Portugal yatangiye urugendo rwo kwerekaza mu gihugu cy ' u Buhinde .	PROPN PUNCT NOUN PROPN ADP PROPN PUNCT VERB ADP NOUN PRON PROPN VERB NOUN PRON VERB ADP NOUN PRON PUNCT DET PROPN PUNCT
114	1775 : Hashyizwe umukono ku masezerano yiswe Olive Branch Petition hagati y ' intumwa zari zihagarariye Leta cumi n ' eshatu zakoze bwa mbere Leta Zunze Ubumwe z ' Amerika .	NUM PUNCT VERB NOUN ADP NOUN VERB PROPN PROPN PROPN ADV PRON PUNCT NOUN VERB VERB NOUN NOUN CCONJ PUNCT PRON VERB PRON PRON NOUN VERB NOUN PRON PUNCT PROPN PUNCT
115	1776 : Mu rukurikirane rwa Leta ya Philadelphia na Pennsylvania , zatangaje ku mugaragaro ubwigenge bwazo , havuzwa inzogera yiswe iy ' ubwigenge ( Liberty Bell )	NUM PUNCT ADP NOUN PRON NOUN PRON PROPN CCONJ PROPN PUNCT VERB ADP NOUN NOUN PRON PUNCT VERB NOUN VERB PRON PUNCT NOUN PUNCT NOUN NOUN PUNCT
116	1889 : Hatangiye gusohoka ikinyamakuru cyo muri Leta Zunze Ubumwe z ' Amerika cyitwa Wall Street Journal .	NUM PUNCT VERB VERB NOUN PRON ADP NOUN VERB NOUN PRON PUNCT PROPN VERB PROPN PROPN NOUN PUNCT
117	1948 : Igisirikare cyirwanira mu kirere cya Leta Zunze Ubumwe z ' Amerika ( United States Air Force ) , cyatangiye kwakira abasirikare b ' igitsinagore , muri gahunda yiswe Women in the Air Force ( WAF ) .	NUM PUNCT NOUN VERB ADP NOUN PRON NOUN VERB NOUN PRON PUNCT PROPN PUNCT PROPN PROPN NOUN NOUN PUNCT PUNCT VERB VERB NOUN PRON PUNCT NOUN PUNCT ADP NOUN VERB NOUN ADP DET NOUN NOUN PUNCT PROPN PUNCT PUNCT
118	1970 : Perezida Richard Nixon , yatangarije congres y ' Amerika , ubutumwa budasanzwe bwageneraga uburenganzira budasanzwe abaturage kavukire ba Leta Zunze Ubumwe z ' Amerika .	NUM PUNCT NOUN PROPN PROPN PUNCT VERB NOUN PRON PUNCT PROPN PUNCT NOUN VERB VERB NOUN VERB NOUN ADJ PRON NOUN VERB NOUN PRON PUNCT PROPN PUNCT
119	1982 : I Dujail , mu Majyaruguru y ' umurwa mukuru Bagdad hakozwe igikorwa cyo gushaka kwivugana Perezida Saddam Hussein , wayoboraga igihugu cya Irak .	NUM PUNCT ADP PROPN PUNCT ADP NOUN PRON PUNCT NOUN ADJ PROPN VERB NOUN PRON VERB VERB NOUN PROPN PROPN PUNCT VERB NOUN PRON PROPN PUNCT
120	1997 : NATO ( North Atlantic Treaty Organization ) yasabye igihugu cya Czech Republic , Hungary , na Poland kwinjira muri uyu muryango mu masezerano yagombaga gukorwa mu mwaka w """" 1999 .	NUM PUNCT PROPN PUNCT PROPN PROPN NOUN NOUN PUNCT VERB NOUN PRON PROPN PROPN PUNCT PROPN PUNCT CCONJ PROPN VERB ADP PRON NOUN ADP NOUN VERB VERB ADP NOUN PRON PUNCT NUM PUNCT
121	1999 : Bwa nyuma , muri Leta ya Florida hatanzwe igihano cy ' urupfu hifashishijwe intebe y ' amashanyarazi ( electric chair ) .	NUM PUNCT PRON ADV PUNCT ADP NOUN PRON PROPN VERB NOUN PRON PUNCT NOUN VERB NOUN PRON PUNCT NOUN PUNCT ADJ NOUN PUNCT PUNCT
122	Bamwe mu bavutse uyu munsi	PRON ADP VERB PRON NOUN
123	1895 : Igor Tamm , umuhanga mu bugenge ukomoka mu gihugu cy ' Uburusiya , akaba yarabiherewe n ' igihembo cyitiriwe Nobel .	NUM PUNCT PROPN PROPN PUNCT NOUN ADP NOUN VERB ADP NOUN PRON PUNCT PROPN PUNCT VERB VERB CCONJ PUNCT NOUN VERB PROPN PUNCT
124	1908 : Nelson A . Rockefeller , Visi Perezida wa 41 wa Leta Zunze Ubumwe za Amerika .	NUM PUNCT PROPN PROPN PUNCT PROPN PUNCT NOUN NOUN PRON NUM PRON NOUN VERB NOUN PRON PROPN PUNCT
125	Abakuriye inzego z ' ubutasi bwa gisirikare mu Karere k ' Ibiyaga Bigari bemeranyije guhashya iterabwoba .	VERB NOUN PRON PUNCT NOUN PRON ADJ ADP NOUN PRON PUNCT NOUN PROPN VERB VERB NOUN PUNCT
126	Iyi nama yabaye ku nshuro yayo ya Kane , yibanze ku nsanganyamatsiko yo """" Kurwanyiriza hamwe imitwe yitwaje intwaro """" ; yitabiriwe n ' u Rwanda , u Burundi , Tanzania , Uganda na Repubulika Iharanira Demokarasi ya Congo .	PRON NOUN VERB ADP NOUN PRON PRON PRON PUNCT VERB ADP NOUN PRON PUNCT VERB PRON NOUN VERB NOUN PUNCT PUNCT VERB CCONJ PUNCT DET PROPN PUNCT DET PROPN PUNCT PROPN PUNCT PROPN CCONJ NOUN VERB NOUN PRON PROPN PUNCT
127	Mashariki TV yatangaje ko abayitabiriye bashimye intambwe imaze guterwa mu kugarura umutekano mu Karere , bashimangira ko icyabahuje ari ukurushaho kuwubungabunga barwanya imitwe yitwaje intwaro by ' umwihariko ikorera mu Burasirazuba bwa RDC .	PROPN NOUN VERB SCONJ VERB VERB NOUN VERB VERB ADP VERB NOUN ADP PROPN PUNCT VERB SCONJ NOUN VERB VERB VERB VERB NOUN VERB NOUN PRON PUNCT NOUN VERB ADP PROPN PRON PROPN PUNCT
128	Uburasirazuba bwa RDC bufatwa nk ' indiri y ' imitwe yitwaje intwaro ihungabanya umutekano mu Karere k ' Ibiyaga Bigari , dore ko habarurwa irenga 120 mu mashyamba y ' ako gace .	NOUN PRON PROPN VERB CCONJ PUNCT NOUN PRON PUNCT NOUN VERB NOUN VERB NOUN ADP NOUN PRON PUNCT NOUN ADJ PUNCT VERB SCONJ VERB VERB NUM ADP NOUN PRON PUNCT PRON NOUN PUNCT
129	Iyo irimo irwanya Leta y ' u Rwanda , iya RDC , iy ' u Burundi , iya Uganda n ' iya RDC .	PRON VERB NOUN NOUN PRON PUNCT DET PROPN PUNCT PRON PROPN PUNCT PRON PUNCT DET PROPN PUNCT PRON PROPN CCONJ PUNCT PRON PROPN PUNCT
130	Umuyobozi ushinzwe Iperereza mu Burundi , Habarurema Ildephonse , yatangaje ko iyo nama yize ku bufatanye bw ' ibihugu mu guhashya iyo mitwe kandi abayitabiriye babyemeranyijeho .	NOUN VERB NOUN ADP PROPN PUNCT PROPN PROPN PUNCT VERB SCONJ PRON NOUN VERB ADP NOUN PRON PUNCT NOUN ADP VERB PRON NOUN CCONJ VERB VERB PUNCT
131	Ati """" Iyi nama ibaye ku nshuro ya Kane yashyizweho kugira ngo ahanini ishobore gukurikirana no gukora ibikorwa bitari ibya gisirikari kugira ngo ibikorwa nyir'izina byo kurwanya iyo mitwe bishoboke ;	VERB PUNCT PRON NOUN VERB ADP NOUN PRON PRON VERB VERB SCONJ ADV VERB VERB CCONJ VERB NOUN VERB PRON ADJ VERB SCONJ NOUN PRON PRON VERB PRON NOUN VERB PUNCT
132	[ . . ] abashinzwe inzego z ' ubutasi n ' iperereza mu gisirikari no mu gihugu bashobore kwemeza icyo nakwita nk ' urupapuro ngenderwaho rw ' ibizakorwa mu kurwanya iyo mitwe ; n ' ibizakurikiraho kugira ngo bashobore kuyica muri aka Karere . """"	PUNCT PUNCT PUNCT PUNCT VERB NOUN PRON PUNCT NOUN CCONJ PUNCT NOUN ADP NOUN CCONJ ADP NOUN VERB VERB PRON VERB CCONJ PUNCT NOUN ADJ PRON PUNCT VERB ADP VERB PRON NOUN PUNCT CCONJ PUNCT VERB VERB SCONJ VERB VERB ADP PRON NOUN PUNCT PUNCT
133	Muri iyo nama hemejwe gahunda y ' ibizakorwa mu myaka ibiri iri imbere , hakazakurikiraho ishyirwaho ry ' itsinda rishinzwe gukurikirana ibikorwa nyir'izina byo guhashya iyo mitwe rizakorera mu Mujyi wa Goma uri mu Burasirazuba bwa RDC .	ADP PRON NOUN VERB NOUN PRON PUNCT VERB ADP NOUN PRON VERB ADV PUNCT VERB NOUN PRON PUNCT NOUN VERB VERB NOUN PRON PRON VERB PRON NOUN VERB ADP NOUN PRON PROPN VERB ADP NOUN PRON PROPN PUNCT
134	Mushikiwabo yihanganishije Abanye - Haïti ku bwa Perezida Jovenel wishwe .	PROPN VERB PROPN PUNCT PROPN ADP PRON NOUN PROPN VERB PUNCT
135	Mu butumwa yanyujije kuri Twitter , Mushikiwabo yamaganye ubwo bugizi bwa nabi .	ADP NOUN VERB ADP NOUN PUNCT PROPN VERB PRON NOUN PRON ADV PUNCT
136	Yanditse ati """" Nyuma y ' itangazwa ry ' ubwicanyi bwakorewe Perezida Jovenel Moïse , namaganye nivuye inyuma iki gikorwa cy ' ubugizi bwa nabi kandi nihanganishije abavandimwe be n ' Abanye - Haïti bose .	VERB VERB PUNCT ADV PRON PUNCT NOUN PRON PUNCT NOUN VERB NOUN PROPN PROPN PUNCT VERB VERB ADV PRON NOUN PRON PUNCT NOUN PRON ADV CCONJ VERB NOUN PRON CCONJ PUNCT NOUN NOUN NOUN PRON PUNCT
137	Muri ibi bihe bigoye , OIF yifatanyije na Haïti cyane kurusha ikindi gihe . """"	ADP PRON NOUN VERB PUNCT PROPN VERB CCONJ PROPN ADV VERB PRON NOUN PUNCT PUNCT
138	Perezida Jovenel wayoboraga Haïti kuva mu 2016 yiciwe mu rugo rwe arashwe .	NOUN PROPN VERB PROPN VERB ADP NUM VERB ADP NOUN PRON VERB PUNCT
139	Minisitiri w ' Intebe w ' agateganyo wa Haïti , Dr Claude Joseph , yatangaje ko ahagana saa Saba z ' ijoro ryo ku wa 6 Nyakanga , itsinda ry ' abantu bataramenyekana barimo abavuga Icyesipanyolo bateye urugo rwa Perezida baramukomeretsa bimuviramo urupfu , n ' umugore we , Martine Moïse akomeretswa n ' isasu ariko ari kwitabwaho .	NOUN PRON PUNCT NOUN PRON PUNCT NOUN PRON PROPN PUNCT NOUN PROPN PROPN PUNCT VERB SCONJ VERB NOUN PRON PRON PUNCT NOUN PRON ADP PRON NUM PROPN PUNCT NOUN PRON PUNCT NOUN VERB VERB VERB NOUN VERB NOUN PRON NOUN VERB VERB NOUN PUNCT CCONJ PUNCT NOUN PRON PUNCT PROPN PROPN VERB CCONJ PUNCT NOUN SCONJ VERB VERB PUNCT
140	Abantu 27 baguye mu myigaragambyo yamagana Ingoma ya Cyami muri Eswatini .	NOUN NUM VERB ADP NOUN VERB NOUN PRON ADJ ADP PROPN PUNCT
141	Kuri uyu wa Gatatu ni bwo Minisitiri w ' Ubucuruzi Manqoba Khumalo , yatangarije Ibiro Ntaramakuru by ' Abafaransa , AFP , ko mu cyumweru gishize abantu 27 baguye mu myigaragambyo y ' abasaba impinduka yaberaga muri icyo gihugu giherereye muri Afurika y ' Amajyepfo .	ADP PRON PRON PROPN VERB PRON NOUN PRON PUNCT NOUN PROPN PROPN PUNCT VERB NOUN ADJ PRON PUNCT NOUN PUNCT PROPN PUNCT SCONJ ADP NOUN VERB NOUN NUM VERB ADP NOUN PRON PUNCT VERB NOUN VERB ADP PRON NOUN VERB ADP PROPN PRON PUNCT NOUN PUNCT
142	Minisitiri Manqoba Khumalo yagize ati """" Ni byo , ku bw ' amahirwe make abantu 27 babuze ubuzima . """"	NOUN PROPN PROPN VERB VERB PUNCT VERB PRON PUNCT ADP PRON PUNCT NOUN ADJ NOUN NUM VERB NOUN PUNCT PUNCT
143	Khumalo yahise yisegura avuga ko bagombaga gukoresha ingufu z ' umurengera kugira ngo babashe guhagarika iyo myigaragambyo .	PROPN VERB VERB VERB SCONJ VERB VERB NOUN PRON PUNCT NOUN SCONJ SCONJ VERB VERB PRON NOUN PUNCT
144	Ati """" Ntibyari byagambiriwe ariko uburyo imyigaragambyo yabagamo byabaye ngombwa ko hakoreshwa ingufu kuko hanabayemo kurasana bigatuma haboneka inkomere . """"	VERB PUNCT VERB VERB SCONJ NOUN NOUN VERB VERB ADJ SCONJ VERB NOUN SCONJ VERB NOUN VERB VERB NOUN PUNCT PUNCT
145	Khumalo yavuze ko urugomo rwinshi rwabaye hagati yo ku wa Mbere no ku wa Kane mu cyumweru gishize ndetse abaturage bamwe umuriro ukabasanga mu nyubako zatwitswe .	PROPN VERB SCONJ NOUN ADJ VERB ADV PRON ADP PRON PROPN CCONJ ADP PRON PRON ADP NOUN VERB CCONJ NOUN PRON NOUN VERB ADP NOUN VERB PUNCT
146	Abigaragambya bakomeje gusaba impinduka muri Eswatini , icyakora iyi leta yamaze kohereza imitwe y ' ingabo kugira ngo ifashe abapolisi guhosha iyi myigaragambyo ikomeje kugenda ifata indi ntera .	VERB VERB VERB NOUN ADP PROPN PUNCT SCONJ PRON NOUN VERB VERB NOUN PRON PUNCT NOUN VERB SCONJ VERB NOUN VERB PRON NOUN VERB VERB VERB PRON NOUN PUNCT
147	Iki gihugu cyahoze cyitwa Swaziland , ntigikora ku nyanja gifite abaturage bangana na miliyoni 1 . 3 kikaba giherereye hagati ya Afurika y ' Epfo na Mozambique .	PRON NOUN VERB VERB PROPN PUNCT VERB ADP NOUN VERB NOUN VERB CCONJ NOUN NUM PUNCT NUM VERB VERB ADV PRON PROPN PRON PUNCT ADV CCONJ PROPN PUNCT
148	Huye : Abaturage bazajya bavoma amazi bifashishije ikarita imeze nka Tap & Go .	PROPN PUNCT NOUN VERB VERB NOUN VERB NOUN VERB PRON PROPN PUNCT PROPN PUNCT
149	Iryo koranabuhanga ryo kuvoma amazi rikoresha imashini zitwa """" AQtap Water Dispenser Machine , """" ryamaze kugeza mu Mudugudu wa Sekera mu Kagari ka Kabatwa mu Murenge wa Kigoma .	PRON NOUN PRON VERB NOUN VERB NOUN VERB PUNCT PROPN NOUN NOUN NOUN PUNCT PUNCT VERB VERB ADP NOUN PRON PROPN ADP NOUN PRON PROPN ADP NOUN PRON PROPN PUNCT
150	Abaturage bagera kuri 564 bo muri uwo mudugudu bose bafite ikarita yo kuvoma .	NOUN VERB ADP NUM PRON ADP PRON NOUN PRON VERB NOUN PRON VERB PUNCT
151	Iyo karita iba iriho amafaranga noneho nyirayo akayirambika ahabugenewe ku mashini , agakanda amazi akaza , icyo avomesha cyamara kuzura akongera gukanda kugira ngo amazi ahagarare .	PRON NOUN VERB VERB NOUN SCONJ PRON VERB VERB ADP NOUN PUNCT VERB NOUN VERB PUNCT PRON VERB VERB VERB VERB VERB SCONJ SCONJ NOUN VERB PUNCT
152	Iyo karita buri muturage ayihabwa ku buntu agashyirirwaho amafaranga ashaka bijyanye n ' ubushobozi bwe .	PRON NOUN PRON NOUN VERB ADP NOUN VERB NOUN VERB VERB CCONJ PUNCT NOUN PRON PUNCT
153	Litiro imwe igura 0 , 4 Frw naho ijerekani ya litiro 20 igura 8 Frw .	NOUN PRON VERB PRON PUNCT NUM SYM CCONJ NOUN PRON NOUN NUM VERB NUM SYM PUNCT
154	Umuyobozi w ' umudugudu wa Sekera , Butorano Wellars , yabwiye IGIHE ko ari we ufasha abaturage gushyira amafaranga ku makarita yabo bavomeraho .	NOUN PRON PUNCT NOUN PRON PROPN PUNCT PROPN PROPN PUNCT VERB NOUN SCONJ VERB PRON VERB NOUN VERB NOUN ADP NOUN PRON VERB PUNCT
155	Ati """" Umuturage aba afite agakarita ke akaza isaha ku isaha agashyira mu mashini ikaka , agakanda ahabugenewe amazi akaza akavoma .	VERB PUNCT NOUN VERB VERB NOUN PRON VERB NOUN ADP NOUN VERB ADP NOUN VERB PUNCT VERB VERB NOUN VERB VERB PUNCT
156	Amazi ashaka iyo amaze kugeramo , arongera agakanda akarekera aho kuza .	NOUN VERB PRON VERB VERB PUNCT VERB VERB VERB PRON VERB PUNCT
157	Iyo amafaranga ashize ku ikarita , araza tukamwongereraho andi kuko dufite ikarita yindi iyabashyiriraho . """"	PRON NOUN VERB ADP NOUN PUNCT VERB VERB PRON SCONJ VERB NOUN PRON VERB PUNCT PUNCT
